ID,LISTING_ID,REVIEW_SCORE,REVIEW_DATE
2997,568234,5,2020-12-05
2998,568234,5,2020-12-17
2999,568234,5,2020-12-29
3000,568234,2,2021-01-09
3001,568234,5,2021-01-21
3002,568234,5,2021-02-02
3003,568234,4,2021-02-14
3004,568234,5,2021-02-26
3005,568234,3,2021-03-10
3006,568234,5,2021-03-21
3007,568234,5,2021-04-02
3008,568234,5,2021-04-14
3009,568234,5,2021-04-26
3010,568234,5,2021-05-08
3011,568234,3,2021-05-20
3012,568234,5,2021-05-31
3013,568234,3,2021-06-12
3014,568234,3,2021-06-24
3015,568234,5,2021-07-06
4923,1510876,5,2015-07-26
4924,1510876,5,2015-08-29
4925,1510876,5,2015-10-01
4926,1510876,5,2015-11-04
4927,1510876,5,2015-12-07
4928,1510876,5,2016-01-10
4929,1510876,2,2016-02-12
4930,1510876,5,2016-03-17
4931,1510876,5,2016-04-19
4932,1510876,5,2016-05-23
4933,1510876,3,2016-06-25
4934,1510876,3,2016-07-29
4935,1510876,5,2016-08-31
4936,1510876,3,2016-10-04
4937,1510876,4,2016-11-06
4938,1510876,3,2016-12-10
4939,1510876,4,2017-01-12
4940,1510876,2,2017-02-15
4941,1510876,3,2017-03-20
4942,1510876,5,2017-04-23
4943,1510876,4,2017-05-26
4944,1510876,2,2017-06-29
4945,1510876,5,2017-08-01
4946,1510876,5,2017-09-04
4947,1510876,4,2017-10-08
4948,1510876,5,2017-11-10
4949,1510876,5,2017-12-14
4950,1510876,5,2018-01-16
4951,1510876,5,2018-02-19
4952,1510876,5,2018-03-24
4953,1510876,4,2018-04-27
4954,1510876,4,2018-05-30
4955,1510876,4,2018-07-03
4956,1510876,4,2018-08-05
4957,1510876,5,2018-09-08
4958,1510876,5,2018-10-11
4959,1510876,5,2018-11-14
4960,1510876,5,2018-12-17
4961,1510876,5,2019-01-20
4962,1510876,4,2019-02-22
4963,1510876,5,2019-03-28
4964,1510876,3,2019-04-30
4965,1510876,5,2019-06-03
4966,1510876,5,2019-07-06
4967,1510876,4,2019-08-09
3344,820073,5,2015-10-11
3345,820073,5,2015-11-01
3346,820073,4,2015-11-22
3347,820073,4,2015-12-13
3348,820073,5,2016-01-02
3349,820073,4,2016-01-23
3350,820073,1,2016-02-13
3351,820073,5,2016-03-05
3352,820073,5,2016-03-26
3353,820073,1,2016-04-16
3354,820073,4,2016-05-06
3355,820073,5,2016-05-27
3356,820073,5,2016-06-17
3357,820073,5,2016-07-08
3358,820073,5,2016-07-29
3359,820073,5,2016-08-19
3360,820073,5,2016-09-09
3361,820073,5,2016-09-29
3362,820073,5,2016-10-20
3363,820073,4,2016-11-10
3364,820073,4,2016-12-01
3365,820073,5,2016-12-22
3366,820073,5,2017-01-12
3367,820073,5,2017-02-01
3368,820073,5,2017-02-22
3369,820073,5,2017-03-15
3370,820073,4,2017-04-05
3371,820073,5,2017-04-26
3372,820073,5,2017-05-17
3373,820073,5,2017-06-06
3374,820073,5,2017-06-27
3375,820073,3,2017-07-18
3376,820073,5,2017-08-08
3377,820073,4,2017-08-29
3378,820073,5,2017-09-19
3379,820073,5,2017-10-10
3380,820073,4,2017-10-30
3381,820073,2,2017-11-20
3382,820073,4,2017-12-11
3383,820073,5,2018-01-01
3384,820073,5,2018-01-22
3385,820073,5,2018-02-12
3386,820073,5,2018-03-04
3387,820073,5,2018-03-25
3388,820073,4,2018-04-15
3389,820073,5,2018-05-06
3390,820073,5,2018-05-27
3391,820073,5,2018-06-17
3392,820073,5,2018-07-08
3393,820073,5,2018-07-28
3394,820073,3,2018-08-18
3395,820073,5,2018-09-08
3396,820073,5,2018-09-29
3397,820073,4,2018-10-20
3398,820073,5,2018-11-10
3399,820073,4,2018-11-30
3400,820073,4,2018-12-21
3401,820073,5,2019-01-11
3402,820073,5,2019-02-01
3403,820073,5,2019-02-22
3404,820073,5,2019-03-15
3405,820073,4,2019-04-04
3406,820073,5,2019-04-25
3407,820073,5,2019-05-16
3408,820073,5,2019-06-06
3409,820073,3,2019-06-27
3410,820073,3,2019-07-18
3411,820073,4,2019-08-08
3412,820073,5,2019-08-28
3413,820073,4,2019-09-18
3414,820073,5,2019-10-09
3415,820073,5,2019-10-30
3416,820073,5,2019-11-20
3417,820073,5,2019-12-11
3418,820073,5,2019-12-31
3419,820073,4,2020-01-21
3420,820073,4,2020-02-11
3421,820073,4,2020-03-03
881,163941,5,2013-08-07
882,163941,4,2013-08-17
883,163941,2,2013-08-28
884,163941,4,2013-09-07
885,163941,5,2013-09-17
886,163941,5,2013-09-27
887,163941,4,2013-10-08
888,163941,3,2013-10-18
889,163941,4,2013-10-28
890,163941,3,2013-11-08
891,163941,5,2013-11-18
892,163941,5,2013-11-28
893,163941,5,2013-12-08
894,163941,4,2013-12-19
895,163941,5,2013-12-29
896,163941,5,2014-01-08
897,163941,5,2014-01-19
898,163941,4,2014-01-29
899,163941,5,2014-02-08
900,163941,4,2014-02-19
901,163941,5,2014-03-01
902,163941,5,2014-03-11
903,163941,5,2014-03-21
904,163941,5,2014-04-01
905,163941,3,2014-04-11
906,163941,5,2014-04-21
907,163941,1,2014-05-02
908,163941,5,2014-05-12
909,163941,3,2014-05-22
910,163941,5,2014-06-01
911,163941,4,2014-06-12
912,163941,4,2014-06-22
913,163941,5,2014-07-02
914,163941,5,2014-07-13
915,163941,5,2014-07-23
916,163941,5,2014-08-02
917,163941,3,2014-08-12
918,163941,5,2014-08-23
919,163941,1,2014-09-02
920,163941,5,2014-09-12
921,163941,4,2014-09-23
922,163941,4,2014-10-03
923,163941,4,2014-10-13
924,163941,3,2014-10-24
925,163941,5,2014-11-03
926,163941,4,2014-11-13
927,163941,4,2014-11-23
928,163941,3,2014-12-04
929,163941,5,2014-12-14
930,163941,5,2014-12-24
931,163941,5,2015-01-04
932,163941,5,2015-01-14
933,163941,5,2015-01-24
934,163941,5,2015-02-03
935,163941,5,2015-02-14
936,163941,5,2015-02-24
937,163941,5,2015-03-06
938,163941,5,2015-03-17
939,163941,1,2015-03-27
940,163941,5,2015-04-06
941,163941,5,2015-04-16
942,163941,5,2015-04-27
943,163941,1,2015-05-07
944,163941,5,2015-05-17
945,163941,5,2015-05-28
946,163941,5,2015-06-07
947,163941,5,2015-06-17
948,163941,5,2015-06-27
949,163941,5,2015-07-08
950,163941,5,2015-07-18
951,163941,4,2015-07-28
952,163941,5,2015-08-08
953,163941,5,2015-08-18
954,163941,5,2015-08-28
955,163941,4,2015-09-08
956,163941,4,2015-09-18
957,163941,5,2015-09-28
958,163941,5,2015-10-08
959,163941,4,2015-10-19
960,163941,4,2015-10-29
961,163941,5,2015-11-08
962,163941,5,2015-11-19
963,163941,5,2015-11-29
964,163941,3,2015-12-09
965,163941,5,2015-12-19
966,163941,5,2015-12-30
967,163941,5,2016-01-09
968,163941,5,2016-01-19
969,163941,5,2016-01-30
970,163941,5,2016-02-09
971,163941,5,2016-02-19
972,163941,5,2016-02-29
973,163941,5,2016-03-11
974,163941,4,2016-03-21
975,163941,5,2016-03-31
976,163941,5,2016-04-11
977,163941,5,2016-04-21
978,163941,5,2016-05-01
979,163941,5,2016-05-11
980,163941,5,2016-05-22
981,163941,5,2016-06-01
982,163941,5,2016-06-11
983,163941,5,2016-06-22
984,163941,4,2016-07-02
985,163941,5,2016-07-12
986,163941,5,2016-07-23
987,163941,5,2016-08-02
988,163941,5,2016-08-12
989,163941,3,2016-08-22
990,163941,5,2016-09-02
991,163941,3,2016-09-12
992,163941,5,2016-09-22
993,163941,5,2016-10-03
994,163941,5,2016-10-13
995,163941,5,2016-10-23
996,163941,5,2016-11-02
997,163941,5,2016-11-13
998,163941,3,2016-11-23
999,163941,1,2016-12-03
1000,163941,5,2016-12-14
1001,163941,4,2016-12-24
1002,163941,5,2017-01-03
1003,163941,4,2017-01-13
1004,163941,5,2017-01-24
1005,163941,5,2017-02-03
1006,163941,5,2017-02-13
1007,163941,5,2017-02-24
1008,163941,5,2017-03-06
1009,163941,5,2017-03-16
1010,163941,4,2017-03-27
1011,163941,5,2017-04-06
1012,163941,5,2017-04-16
1013,163941,5,2017-04-26
1014,163941,5,2017-05-07
1015,163941,5,2017-05-17
1016,163941,4,2017-05-27
1017,163941,4,2017-06-07
1018,163941,5,2017-06-17
1019,163941,5,2017-06-27
1020,163941,5,2017-07-07
1021,163941,5,2017-07-18
1022,163941,5,2017-07-28
1023,163941,5,2017-08-07
1024,163941,5,2017-08-18
1025,163941,5,2017-08-28
1026,163941,5,2017-09-07
1027,163941,5,2017-09-17
1028,163941,2,2017-09-28
1029,163941,3,2017-10-08
1030,163941,4,2017-10-18
1031,163941,5,2017-10-29
1032,163941,5,2017-11-08
1033,163941,5,2017-11-18
1034,163941,5,2017-11-28
1035,163941,5,2017-12-09
1036,163941,5,2017-12-19
1037,163941,1,2017-12-29
1038,163941,4,2018-01-09
1039,163941,5,2018-01-19
1040,163941,5,2018-01-29
1041,163941,5,2018-02-09
1042,163941,5,2018-02-19
1043,163941,5,2018-03-01
1044,163941,5,2018-03-11
1045,163941,5,2018-03-22
1046,163941,3,2018-04-01
1047,163941,5,2018-04-11
1048,163941,5,2018-04-22
1049,163941,5,2018-05-02
1050,163941,5,2018-05-12
1051,163941,5,2018-05-22
1052,163941,5,2018-06-02
1053,163941,5,2018-06-12
1054,163941,4,2018-06-22
1055,163941,5,2018-07-03
1056,163941,5,2018-07-13
1057,163941,4,2018-07-23
1058,163941,3,2018-08-02
1059,163941,5,2018-08-13
1060,163941,5,2018-08-23
1061,163941,4,2018-09-02
1062,163941,5,2018-09-13
1063,163941,3,2018-09-23
1064,163941,4,2018-10-03
1065,163941,3,2018-10-13
1066,163941,5,2018-10-24
1067,163941,5,2018-11-03
1068,163941,5,2018-11-13
1069,163941,5,2018-11-24
1070,163941,3,2018-12-04
1071,163941,5,2018-12-14
1072,163941,5,2018-12-25
1073,163941,5,2019-01-04
1074,163941,4,2019-01-14
1075,163941,5,2019-01-24
1076,163941,4,2019-02-04
1077,163941,5,2019-02-14
1078,163941,5,2019-02-24
1079,163941,5,2019-03-07
1080,163941,5,2019-03-17
1081,163941,5,2019-03-27
1082,163941,3,2019-04-06
1083,163941,5,2019-04-17
1084,163941,5,2019-04-27
1085,163941,5,2019-05-07
1086,163941,5,2019-05-18
1087,163941,5,2019-05-28
1088,163941,4,2019-06-07
1089,163941,5,2019-06-17
1090,163941,5,2019-06-28
1091,163941,5,2019-07-08
1092,163941,3,2019-07-18
1093,163941,5,2019-07-29
1094,163941,5,2019-08-08
1095,163941,5,2019-08-18
1096,163941,5,2019-08-29
1097,163941,5,2019-09-08
1098,163941,5,2019-09-18
1099,163941,5,2019-09-28
1100,163941,5,2019-10-09
1101,163941,5,2019-10-19
1102,163941,5,2019-10-29
1103,163941,5,2019-11-09
1104,163941,4,2019-11-19
1105,163941,5,2019-11-29
1106,163941,5,2019-12-09
1107,163941,5,2019-12-20
1108,163941,4,2019-12-30
4593,1403408,5,2013-08-25
4594,1403408,4,2014-01-12
4595,1403408,4,2014-06-01
4596,1403408,3,2014-10-18
4597,1403408,5,2015-03-07
4598,1403408,4,2015-07-25
4599,1403408,5,2015-12-12
4600,1403408,5,2016-04-30
4601,1403408,5,2016-09-17
4602,1403408,5,2017-02-03
4603,1403408,5,2017-06-23
4604,1403408,1,2017-11-10
4605,1403408,5,2018-03-30
4606,1403408,5,2018-08-17
4607,1403408,3,2019-01-04
4608,1403408,5,2019-05-23
4609,1403408,5,2019-10-10
4610,1403408,5,2020-02-27
4611,1403408,3,2020-07-16
2554,507525,4,2013-03-05
2555,507525,5,2013-03-20
2556,507525,2,2013-04-04
2557,507525,5,2013-04-18
2558,507525,5,2013-05-03
2559,507525,5,2013-05-18
2560,507525,5,2013-06-02
2561,507525,4,2013-06-16
2562,507525,3,2013-07-01
1682,257588,4,2013-10-05
1683,257588,3,2013-10-13
1684,257588,5,2013-10-21
1685,257588,5,2013-10-29
1686,257588,5,2013-11-06
1687,257588,5,2013-11-14
1688,257588,5,2013-11-23
1689,257588,5,2013-12-01
1690,257588,5,2013-12-09
1691,257588,5,2013-12-17
1692,257588,5,2013-12-25
1693,257588,4,2014-01-02
1694,257588,5,2014-01-10
1695,257588,5,2014-01-18
1696,257588,3,2014-01-26
1697,257588,5,2014-02-03
1698,257588,5,2014-02-12
1699,257588,3,2014-02-20
1700,257588,5,2014-02-28
1701,257588,5,2014-03-08
1702,257588,5,2014-03-16
1703,257588,4,2014-03-24
1704,257588,5,2014-04-01
1705,257588,5,2014-04-09
1706,257588,5,2014-04-17
1707,257588,5,2014-04-25
1708,257588,5,2014-05-04
1709,257588,4,2014-05-12
1710,257588,5,2014-05-20
1711,257588,5,2014-05-28
1712,257588,5,2014-06-05
1713,257588,5,2014-06-13
1714,257588,4,2014-06-21
1715,257588,2,2014-06-29
1716,257588,4,2014-07-07
1717,257588,5,2014-07-15
1718,257588,5,2014-07-23
1719,257588,5,2014-08-01
1720,257588,5,2014-08-09
1721,257588,2,2014-08-17
1722,257588,5,2014-08-25
1723,257588,5,2014-09-02
1724,257588,5,2014-09-10
1725,257588,5,2014-09-18
1726,257588,5,2014-09-26
1727,257588,5,2014-10-04
1728,257588,5,2014-10-12
1729,257588,5,2014-10-21
1730,257588,5,2014-10-29
1731,257588,5,2014-11-06
1732,257588,5,2014-11-14
1733,257588,5,2014-11-22
1734,257588,5,2014-11-30
1735,257588,5,2014-12-08
1736,257588,5,2014-12-16
1737,257588,5,2014-12-24
1738,257588,5,2015-01-01
1739,257588,5,2015-01-10
1740,257588,5,2015-01-18
1741,257588,5,2015-01-26
1742,257588,5,2015-02-03
1743,257588,5,2015-02-11
1744,257588,5,2015-02-19
1745,257588,4,2015-02-27
1746,257588,5,2015-03-07
1747,257588,5,2015-03-15
1748,257588,5,2015-03-23
1749,257588,4,2015-04-01
1750,257588,5,2015-04-09
1751,257588,5,2015-04-17
1752,257588,5,2015-04-25
1753,257588,2,2015-05-03
1754,257588,5,2015-05-11
1755,257588,5,2015-05-19
1756,257588,5,2015-05-27
1757,257588,5,2015-06-04
1758,257588,4,2015-06-12
1759,257588,4,2015-06-20
1760,257588,5,2015-06-29
1761,257588,5,2015-07-07
1762,257588,5,2015-07-15
1763,257588,5,2015-07-23
1764,257588,5,2015-07-31
1765,257588,5,2015-08-08
1766,257588,5,2015-08-16
1767,257588,5,2015-08-24
1768,257588,5,2015-09-01
1769,257588,5,2015-09-09
1770,257588,5,2015-09-18
1771,257588,5,2015-09-26
1772,257588,1,2015-10-04
1773,257588,5,2015-10-12
1774,257588,5,2015-10-20
1775,257588,5,2015-10-28
1776,257588,5,2015-11-05
1777,257588,5,2015-11-13
1778,257588,5,2015-11-21
1779,257588,5,2015-11-29
1780,257588,5,2015-12-08
1781,257588,4,2015-12-16
1782,257588,5,2015-12-24
1783,257588,5,2016-01-01
1784,257588,5,2016-01-09
1785,257588,5,2016-01-17
1786,257588,5,2016-01-25
1787,257588,5,2016-02-02
1788,257588,3,2016-02-10
1789,257588,4,2016-02-18
1790,257588,4,2016-02-26
1791,257588,5,2016-03-06
1792,257588,5,2016-03-14
1793,257588,5,2016-03-22
1794,257588,2,2016-03-30
1795,257588,5,2016-04-07
1796,257588,5,2016-04-15
1797,257588,5,2016-04-23
1798,257588,4,2016-05-01
1799,257588,5,2016-05-09
1800,257588,5,2016-05-17
1801,257588,3,2016-05-26
1802,257588,5,2016-06-03
1803,257588,5,2016-06-11
1804,257588,5,2016-06-19
1805,257588,5,2016-06-27
1806,257588,5,2016-07-05
1807,257588,4,2016-07-13
1808,257588,4,2016-07-21
1809,257588,5,2016-07-29
1810,257588,5,2016-08-06
1811,257588,5,2016-08-15
1812,257588,5,2016-08-23
1813,257588,5,2016-08-31
1814,257588,5,2016-09-08
1815,257588,5,2016-09-16
1816,257588,5,2016-09-24
1817,257588,5,2016-10-02
1818,257588,5,2016-10-10
1819,257588,5,2016-10-18
1820,257588,5,2016-10-26
1821,257588,5,2016-11-04
1822,257588,5,2016-11-12
1823,257588,4,2016-11-20
1824,257588,5,2016-11-28
1825,257588,5,2016-12-06
1826,257588,5,2016-12-14
1827,257588,2,2016-12-22
1828,257588,5,2016-12-30
1829,257588,4,2017-01-07
1830,257588,5,2017-01-15
1831,257588,5,2017-01-23
1832,257588,5,2017-02-01
1833,257588,1,2017-02-09
1834,257588,5,2017-02-17
1835,257588,5,2017-02-25
1836,257588,5,2017-03-05
1837,257588,5,2017-03-13
1838,257588,5,2017-03-21
1839,257588,5,2017-03-29
1840,257588,4,2017-04-06
1841,257588,5,2017-04-14
1842,257588,5,2017-04-23
1843,257588,5,2017-05-01
1844,257588,5,2017-05-09
1845,257588,5,2017-05-17
1846,257588,4,2017-05-25
1847,257588,5,2017-06-02
1848,257588,5,2017-06-10
1849,257588,5,2017-06-18
1850,257588,5,2017-06-26
1851,257588,3,2017-07-04
1852,257588,5,2017-07-13
1853,257588,3,2017-07-21
1854,257588,5,2017-07-29
1855,257588,5,2017-08-06
1856,257588,5,2017-08-14
1857,257588,5,2017-08-22
1858,257588,5,2017-08-30
1859,257588,5,2017-09-07
1860,257588,5,2017-09-15
1861,257588,5,2017-09-23
1862,257588,5,2017-10-01
1863,257588,5,2017-10-10
1864,257588,5,2017-10-18
1865,257588,5,2017-10-26
1866,257588,5,2017-11-03
1867,257588,3,2017-11-11
1868,257588,5,2017-11-19
1869,257588,5,2017-11-27
1870,257588,5,2017-12-05
1871,257588,5,2017-12-13
1872,257588,5,2017-12-21
1873,257588,5,2017-12-30
1874,257588,4,2018-01-07
1875,257588,5,2018-01-15
1876,257588,1,2018-01-23
1877,257588,3,2018-01-31
1878,257588,2,2018-02-08
1879,257588,5,2018-02-16
1880,257588,5,2018-02-24
1881,257588,5,2018-03-04
1882,257588,4,2018-03-12
1883,257588,5,2018-03-21
1884,257588,4,2018-03-29
1885,257588,3,2018-04-06
1886,257588,5,2018-04-14
1887,257588,5,2018-04-22
1888,257588,5,2018-04-30
1889,257588,5,2018-05-08
1890,257588,4,2018-05-16
1891,257588,5,2018-05-24
1892,257588,5,2018-06-01
1893,257588,5,2018-06-09
1894,257588,4,2018-06-18
1895,257588,5,2018-06-26
1896,257588,5,2018-07-04
1897,257588,5,2018-07-12
1898,257588,3,2018-07-20
1899,257588,4,2018-07-28
1900,257588,5,2018-08-05
1901,257588,2,2018-08-13
1902,257588,4,2018-08-21
1903,257588,5,2018-08-29
1904,257588,5,2018-09-07
1905,257588,5,2018-09-15
1906,257588,4,2018-09-23
1907,257588,5,2018-10-01
1908,257588,5,2018-10-09
1909,257588,5,2018-10-17
1910,257588,3,2018-10-25
1911,257588,5,2018-11-02
1912,257588,5,2018-11-10
1913,257588,4,2018-11-18
1914,257588,4,2018-11-27
1915,257588,5,2018-12-05
1916,257588,4,2018-12-13
1917,257588,5,2018-12-21
1918,257588,5,2018-12-29
1919,257588,5,2019-01-06
1920,257588,5,2019-01-14
1921,257588,5,2019-01-22
1922,257588,4,2019-01-30
1923,257588,5,2019-02-07
1924,257588,5,2019-02-16
1925,257588,4,2019-02-24
1926,257588,4,2019-03-04
1927,257588,5,2019-03-12
1928,257588,5,2019-03-20
1929,257588,5,2019-03-28
1930,257588,5,2019-04-05
1931,257588,5,2019-04-13
1932,257588,3,2019-04-21
1933,257588,5,2019-04-29
1934,257588,4,2019-05-07
1935,257588,3,2019-05-16
1936,257588,5,2019-05-24
1937,257588,5,2019-06-01
1938,257588,5,2019-06-09
1939,257588,5,2019-06-17
1940,257588,5,2019-06-25
1941,257588,5,2019-07-03
1942,257588,5,2019-07-11
1943,257588,5,2019-07-19
1944,257588,5,2019-07-27
1945,257588,4,2019-08-05
1946,257588,5,2019-08-13
1947,257588,4,2019-08-21
1948,257588,5,2019-08-29
1949,257588,5,2019-09-06
1950,257588,5,2019-09-14
1951,257588,5,2019-09-22
1952,257588,5,2019-09-30
1953,257588,4,2019-10-08
1954,257588,5,2019-10-16
1955,257588,5,2019-10-25
1956,257588,5,2019-11-02
1957,257588,4,2019-11-10
1958,257588,4,2019-11-18
1959,257588,5,2019-11-26
1960,257588,5,2019-12-04
1961,257588,3,2019-12-12
1962,257588,5,2019-12-20
1963,257588,5,2019-12-28
1964,257588,5,2020-01-05
1965,257588,5,2020-01-13
1966,257588,5,2020-01-22
1967,257588,1,2020-01-30
1968,257588,5,2020-02-07
1969,257588,4,2020-02-15
1970,257588,2,2020-02-23
1971,257588,5,2020-03-02
1972,257588,5,2020-03-10
1973,257588,5,2020-03-18
1974,257588,1,2020-03-26
1975,257588,5,2020-04-03
1976,257588,1,2020-04-12
1977,257588,5,2020-04-20
1978,257588,5,2020-04-28
1979,257588,4,2020-05-06
1980,257588,4,2020-05-14
1981,257588,5,2020-05-22
1982,257588,4,2020-05-30
1983,257588,5,2020-06-07
1984,257588,5,2020-06-15
1985,257588,5,2020-06-23
1986,257588,5,2020-07-02
1987,257588,4,2020-07-10
1988,257588,4,2020-07-18
1989,257588,5,2020-07-26
1990,257588,4,2020-08-03
1991,257588,5,2020-08-11
1992,257588,5,2020-08-19
1993,257588,5,2020-08-27
1994,257588,4,2020-09-04
1995,257588,5,2020-09-12
1996,257588,5,2020-09-21
1997,257588,5,2020-09-29
1998,257588,5,2020-10-07
1999,257588,4,2020-10-15
2000,257588,4,2020-10-23
2001,257588,3,2020-10-31
2002,257588,4,2020-11-08
2003,257588,5,2020-11-16
2004,257588,5,2020-11-24
2005,257588,4,2020-12-02
2006,257588,5,2020-12-10
2007,257588,5,2020-12-19
2008,257588,5,2020-12-27
2009,257588,5,2021-01-04
2010,257588,5,2021-01-12
2011,257588,5,2021-01-20
2012,257588,5,2021-01-28
2013,257588,5,2021-02-05
2014,257588,5,2021-02-13
2015,257588,5,2021-02-21
2016,257588,4,2021-03-01
2017,257588,5,2021-03-10
2018,257588,5,2021-03-18
2019,257588,5,2021-03-26
2020,257588,4,2021-04-03
2021,257588,5,2021-04-11
2022,257588,5,2021-04-19
2023,257588,3,2021-04-27
2024,257588,5,2021-05-05
2025,257588,5,2021-05-13
2026,257588,4,2021-05-21
2027,257588,5,2021-05-30
2028,257588,4,2021-06-07
2029,257588,3,2021-06-15
2030,257588,4,2021-06-23
2031,257588,5,2021-07-01
2032,257588,5,2021-07-09
3145,753446,5,2015-09-20
3146,753446,5,2015-09-30
3147,753446,4,2015-10-10
3148,753446,5,2015-10-20
3149,753446,5,2015-10-30
3150,753446,5,2015-11-09
3151,753446,5,2015-11-19
3152,753446,5,2015-11-29
3153,753446,3,2015-12-09
3154,753446,5,2015-12-19
3155,753446,5,2015-12-29
3156,753446,5,2016-01-08
3157,753446,4,2016-01-18
3158,753446,4,2016-01-28
3159,753446,5,2016-02-07
3160,753446,5,2016-02-17
3161,753446,4,2016-02-27
3162,753446,2,2016-03-08
3163,753446,3,2016-03-17
3164,753446,4,2016-03-27
3165,753446,5,2016-04-06
3166,753446,5,2016-04-16
3167,753446,5,2016-04-26
3168,753446,3,2016-05-06
3169,753446,4,2016-05-16
3170,753446,3,2016-05-26
3171,753446,5,2016-06-05
3172,753446,4,2016-06-15
3173,753446,5,2016-06-25
3174,753446,5,2016-07-05
3175,753446,5,2016-07-15
3176,753446,4,2016-07-25
3177,753446,5,2016-08-04
3178,753446,5,2016-08-14
3179,753446,5,2016-08-24
3180,753446,5,2016-09-03
3181,753446,3,2016-09-13
3182,753446,5,2016-09-23
3183,753446,5,2016-10-03
3184,753446,5,2016-10-13
3185,753446,5,2016-10-23
3186,753446,5,2016-11-02
3187,753446,5,2016-11-12
3188,753446,5,2016-11-22
3189,753446,5,2016-12-02
3190,753446,4,2016-12-12
3191,753446,5,2016-12-22
3192,753446,5,2017-01-01
3193,753446,5,2017-01-11
3194,753446,5,2017-01-21
3195,753446,4,2017-01-31
3196,753446,3,2017-02-10
3197,753446,5,2017-02-20
3198,753446,4,2017-03-01
3199,753446,3,2017-03-11
3200,753446,3,2017-03-21
3201,753446,4,2017-03-31
3202,753446,4,2017-04-10
3203,753446,4,2017-04-20
3204,753446,5,2017-04-30
3205,753446,5,2017-05-10
3206,753446,2,2017-05-20
3207,753446,5,2017-05-30
3208,753446,5,2017-06-09
3209,753446,5,2017-06-19
3210,753446,4,2017-06-29
3211,753446,4,2017-07-09
3212,753446,3,2017-07-19
3213,753446,5,2017-07-29
3214,753446,5,2017-08-08
3215,753446,4,2017-08-18
3216,753446,5,2017-08-28
3217,753446,5,2017-09-07
3218,753446,5,2017-09-17
3219,753446,5,2017-09-27
3220,753446,5,2017-10-07
3221,753446,5,2017-10-17
3222,753446,5,2017-10-27
3223,753446,4,2017-11-06
3224,753446,5,2017-11-16
3225,753446,5,2017-11-26
3226,753446,1,2017-12-06
3227,753446,4,2017-12-16
3228,753446,2,2017-12-26
3229,753446,5,2018-01-05
3230,753446,5,2018-01-15
3231,753446,5,2018-01-25
3232,753446,4,2018-02-04
3233,753446,5,2018-02-14
3234,753446,5,2018-02-23
3235,753446,5,2018-03-05
3236,753446,5,2018-03-15
3237,753446,5,2018-03-25
3238,753446,5,2018-04-04
3239,753446,5,2018-04-14
3240,753446,5,2018-04-24
3241,753446,4,2018-05-04
3242,753446,5,2018-05-14
3243,753446,4,2018-05-24
3244,753446,4,2018-06-03
3245,753446,5,2018-06-13
3246,753446,5,2018-06-23
3247,753446,5,2018-07-03
3248,753446,4,2018-07-13
3249,753446,5,2018-07-23
3250,753446,5,2018-08-02
3251,753446,4,2018-08-12
3252,753446,5,2018-08-22
3253,753446,5,2018-09-01
3254,753446,5,2018-09-11
3255,753446,5,2018-09-21
3256,753446,5,2018-10-01
3257,753446,5,2018-10-11
3258,753446,2,2018-10-21
3259,753446,4,2018-10-31
3260,753446,5,2018-11-10
3261,753446,5,2018-11-20
3262,753446,5,2018-11-30
3263,753446,5,2018-12-10
3264,753446,5,2018-12-20
3265,753446,3,2018-12-30
3266,753446,5,2019-01-09
3267,753446,5,2019-01-19
3268,753446,5,2019-01-29
3269,753446,5,2019-02-07
3270,753446,5,2019-02-17
3271,753446,5,2019-02-27
3272,753446,4,2019-03-09
3273,753446,5,2019-03-19
3274,753446,5,2019-03-29
3275,753446,5,2019-04-08
3276,753446,2,2019-04-18
3277,753446,5,2019-04-28
3278,753446,3,2019-05-08
3279,753446,5,2019-05-18
3280,753446,5,2019-05-28
3281,753446,5,2019-06-07
3282,753446,5,2019-06-17
3283,753446,5,2019-06-27
3284,753446,3,2019-07-07
3285,753446,5,2019-07-17
3286,753446,4,2019-07-27
4968,1541166,5,2014-07-06
4969,1541166,2,2014-09-09
4970,1541166,5,2014-11-12
4971,1541166,5,2015-01-16
4972,1541166,5,2015-03-21
4973,1541166,3,2015-05-25
4974,1541166,5,2015-07-29
4975,1541166,1,2015-10-01
4976,1541166,5,2015-12-05
4977,1541166,5,2016-02-07
4978,1541166,5,2016-04-12
4979,1541166,5,2016-06-15
4980,1541166,5,2016-08-19
4981,1541166,2,2016-10-23
4982,1541166,5,2016-12-26
4983,1541166,5,2017-03-01
4984,1541166,5,2017-05-04
4985,1541166,5,2017-07-08
4986,1541166,2,2017-09-11
4987,1541166,5,2017-11-14
4988,1541166,4,2018-01-18
4989,1541166,5,2018-03-23
4990,1541166,3,2018-05-27
4991,1541166,5,2018-07-31
4992,1541166,5,2018-10-03
4993,1541166,3,2018-12-07
4994,1541166,5,2019-02-09
4995,1541166,4,2019-04-15
4996,1541166,5,2019-06-19
4997,1541166,5,2019-08-22
4998,1541166,5,2019-10-26
4999,1541166,5,2019-12-29
5000,1541166,5,2020-03-03
5001,1541166,5,2020-05-06
5002,1541166,3,2020-07-10
5003,1541166,5,2020-09-13
5004,1541166,1,2020-11-16
5005,1541166,5,2021-01-20
5006,1541166,5,2021-03-25
5007,1541166,5,2021-05-29
2238,447826,5,2013-07-22
